Código,Unidade,Sub unidade,Tipo,Nome,Descritivo,
1240.23.501,Expedição,Patrulha Leão,Energizados,Bilha Campingaz 907,c/ tampa,
1240.23.502,Expedição,Patrulha Leão,Energizados,,,
1240.23.503,Expedição,Patrulha Leão,Energizados,Bilha Campingaz 904,c/ tampa,
1240.23.504,Expedição,Patrulha Leão,Energizados,,,
1240.23.505,Expedição,Patrulha Leão,Energizados,,,
1240.23.506,Expedição,Patrulha Leão,Energizados,,,
1240.23.507,Expedição,Patrulha Leão,Energizados,,,
1240.23.508,Expedição,Patrulha Leão,Energizados,,,
1240.23.509,Expedição,Patrulha Leão,Energizados,,,
1240.23.510,Expedição,Patrulha Leão,Energizados,,,
1240.23.511,Expedição,Patrulha Leão,Energizados,,,
1240.23.512,Expedição,Patrulha Leão,Energizados,,,
1240.23.513,Expedição,Patrulha Leão,Energizados,,,
1240.23.514,Expedição,Patrulha Leão,Energizados,,,
1240.23.515,Expedição,Patrulha Leão,Energizados,,,
1240.23.516,Expedição,Patrulha Leão,Energizados,,,
1240.23.517,Expedição,Patrulha Leão,Energizados,,,
1240.23.518,Expedição,Patrulha Leão,Energizados,,,
1240.23.519,Expedição,Patrulha Leão,Energizados,,,
1240.23.520,Expedição,Patrulha Leão,Energizados,,,
1240.23.521,Expedição,Patrulha Leão,Energizados,,,
1240.23.522,Expedição,Patrulha Leão,Energizados,,,
1240.23.523,Expedição,Patrulha Leão,Energizados,,,
1240.23.524,Expedição,Patrulha Leão,Energizados,,,
1240.23.525,Expedição,Patrulha Leão,Energizados,,,
1240.23.526,Expedição,Patrulha Leão,Energizados,,,
1240.23.527,Expedição,Patrulha Leão,Energizados,,,
1240.23.528,Expedição,Patrulha Leão,Energizados,,,
1240.23.529,Expedição,Patrulha Leão,Energizados,,,
1240.23.530,Expedição,Patrulha Leão,Energizados,,,
1240.23.531,Expedição,Patrulha Leão,Energizados,,,
1240.23.532,Expedição,Patrulha Leão,Energizados,,,
1240.23.533,Expedição,Patrulha Leão,Energizados,,,
1240.23.534,Expedição,Patrulha Leão,Energizados,,,
1240.23.535,Expedição,Patrulha Leão,Energizados,,,
1240.23.536,Expedição,Patrulha Leão,Energizados,,,
1240.23.537,Expedição,Patrulha Leão,Energizados,,,
1240.23.538,Expedição,Patrulha Leão,Energizados,,,
1240.23.539,Expedição,Patrulha Leão,Energizados,,,
1240.23.540,Expedição,Patrulha Leão,Energizados,,,
1240.23.541,Expedição,Patrulha Leão,Energizados,,,
1240.23.542,Expedição,Patrulha Leão,Energizados,,,
1240.23.543,Expedição,Patrulha Leão,Energizados,,,
1240.23.544,Expedição,Patrulha Leão,Energizados,,,
1240.23.545,Expedição,Patrulha Leão,Energizados,,,
1240.23.546,Expedição,Patrulha Leão,Energizados,,,
1240.23.547,Expedição,Patrulha Leão,Energizados,,,
1240.23.548,Expedição,Patrulha Leão,Energizados,,,
1240.23.549,Expedição,Patrulha Leão,Energizados,,,
1240.23.550,Expedição,Patrulha Leão,Energizados,,,
1240.23.551,Expedição,Patrulha Leão,Energizados,,,
1240.23.552,Expedição,Patrulha Leão,Energizados,,,
1240.23.553,Expedição,Patrulha Leão,Energizados,,,
1240.23.554,Expedição,Patrulha Leão,Energizados,,,
1240.23.555,Expedição,Patrulha Leão,Energizados,,,
1240.23.556,Expedição,Patrulha Leão,Energizados,,,
1240.23.557,Expedição,Patrulha Leão,Energizados,,,
1240.23.558,Expedição,Patrulha Leão,Energizados,,,
1240.23.559,Expedição,Patrulha Leão,Energizados,,,
1240.23.560,Expedição,Patrulha Leão,Energizados,,,
1240.23.561,Expedição,Patrulha Leão,Energizados,,,
1240.23.562,Expedição,Patrulha Leão,Energizados,,,
1240.23.563,Expedição,Patrulha Leão,Energizados,,,
1240.23.564,Expedição,Patrulha Leão,Energizados,,,
1240.23.565,Expedição,Patrulha Leão,Energizados,,,
1240.23.566,Expedição,Patrulha Leão,Energizados,,,
1240.23.567,Expedição,Patrulha Leão,Energizados,,,
1240.23.568,Expedição,Patrulha Leão,Energizados,,,
1240.23.569,Expedição,Patrulha Leão,Energizados,,,
1240.23.570,Expedição,Patrulha Leão,Energizados,,,
1240.23.571,Expedição,Patrulha Leão,Energizados,,,
1240.23.572,Expedição,Patrulha Leão,Energizados,,,
1240.23.573,Expedição,Patrulha Leão,Energizados,,,
1240.23.574,Expedição,Patrulha Leão,Energizados,,,
1240.23.575,Expedição,Patrulha Leão,Energizados,,,
1240.23.576,Expedição,Patrulha Leão,Energizados,,,
1240.23.577,Expedição,Patrulha Leão,Energizados,,,
1240.23.578,Expedição,Patrulha Leão,Energizados,,,
1240.23.579,Expedição,Patrulha Leão,Energizados,,,
1240.23.580,Expedição,Patrulha Leão,Energizados,,,
1240.23.581,Expedição,Patrulha Leão,Energizados,,,
1240.23.582,Expedição,Patrulha Leão,Energizados,,,
1240.23.583,Expedição,Patrulha Leão,Energizados,,,
1240.23.584,Expedição,Patrulha Leão,Energizados,,,
1240.23.585,Expedição,Patrulha Leão,Energizados,,,
1240.23.586,Expedição,Patrulha Leão,Energizados,,,
1240.23.587,Expedição,Patrulha Leão,Energizados,,,
1240.23.588,Expedição,Patrulha Leão,Energizados,,,
1240.23.589,Expedição,Patrulha Leão,Energizados,,,
1240.23.590,Expedição,Patrulha Leão,Energizados,,,
1240.23.591,Expedição,Patrulha Leão,Energizados,,,
1240.23.592,Expedição,Patrulha Leão,Energizados,,,
1240.23.593,Expedição,Patrulha Leão,Energizados,,,
1240.23.594,Expedição,Patrulha Leão,Energizados,,,
1240.23.595,Expedição,Patrulha Leão,Energizados,,,
1240.23.596,Expedição,Patrulha Leão,Energizados,,,
1240.23.597,Expedição,Patrulha Leão,Energizados,,,
1240.23.598,Expedição,Patrulha Leão,Energizados,,,
1240.23.599,Expedição,Patrulha Leão,Energizados,,,
1240.23.600,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.601,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.602,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.603,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.604,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.605,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.606,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.607,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.608,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.609,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.610,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.611,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.612,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.613,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.614,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.615,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.616,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.617,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.618,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.619,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.620,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.621,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.622,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.623,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.624,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.625,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.626,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.627,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.628,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.629,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.630,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.631,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.632,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.633,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.634,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.635,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.636,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.637,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.638,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.639,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.640,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.641,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.642,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.643,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.644,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.645,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.646,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.647,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.648,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.649,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.650,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.651,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.652,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.653,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.654,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.655,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.656,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.657,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.658,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.659,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.660,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.661,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.662,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.663,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.664,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.665,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.666,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.667,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.668,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.669,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.670,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.671,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.672,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.673,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.674,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.675,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.676,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.677,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.678,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.679,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.680,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.681,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.682,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.683,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.684,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.685,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.686,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.687,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.688,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.689,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.690,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.691,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.692,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.693,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.694,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.695,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.696,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.697,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.698,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.699,Expedição,Patrulha Leão,Socorrismo,,,
1240.23.700,Expedição,Patrulha Leão,Desportivos,,,
1240.23.701,Expedição,Patrulha Leão,Desportivos,,,
1240.23.702,Expedição,Patrulha Leão,Desportivos,,,
1240.23.703,Expedição,Patrulha Leão,Desportivos,,,
1240.23.704,Expedição,Patrulha Leão,Desportivos,,,
1240.23.705,Expedição,Patrulha Leão,Desportivos,,,
1240.23.706,Expedição,Patrulha Leão,Desportivos,,,
1240.23.707,Expedição,Patrulha Leão,Desportivos,,,
1240.23.708,Expedição,Patrulha Leão,Desportivos,,,
1240.23.709,Expedição,Patrulha Leão,Desportivos,,,
1240.23.710,Expedição,Patrulha Leão,Desportivos,,,
1240.23.711,Expedição,Patrulha Leão,Desportivos,,,
1240.23.712,Expedição,Patrulha Leão,Desportivos,,,
1240.23.713,Expedição,Patrulha Leão,Desportivos,,,
1240.23.714,Expedição,Patrulha Leão,Desportivos,,,
1240.23.715,Expedição,Patrulha Leão,Desportivos,,,
1240.23.716,Expedição,Patrulha Leão,Desportivos,,,
1240.23.717,Expedição,Patrulha Leão,Desportivos,,,
1240.23.718,Expedição,Patrulha Leão,Desportivos,,,
1240.23.719,Expedição,Patrulha Leão,Desportivos,,,
1240.23.720,Expedição,Patrulha Leão,Desportivos,,,
1240.23.721,Expedição,Patrulha Leão,Desportivos,,,
1240.23.722,Expedição,Patrulha Leão,Desportivos,,,
1240.23.723,Expedição,Patrulha Leão,Desportivos,,,
1240.23.724,Expedição,Patrulha Leão,Desportivos,,,
1240.23.725,Expedição,Patrulha Leão,Desportivos,,,
1240.23.726,Expedição,Patrulha Leão,Desportivos,,,
1240.23.727,Expedição,Patrulha Leão,Desportivos,,,
1240.23.728,Expedição,Patrulha Leão,Desportivos,,,
1240.23.729,Expedição,Patrulha Leão,Desportivos,,,
1240.23.730,Expedição,Patrulha Leão,Desportivos,,,
1240.23.731,Expedição,Patrulha Leão,Desportivos,,,
1240.23.732,Expedição,Patrulha Leão,Desportivos,,,
1240.23.733,Expedição,Patrulha Leão,Desportivos,,,
1240.23.734,Expedição,Patrulha Leão,Desportivos,,,
1240.23.735,Expedição,Patrulha Leão,Desportivos,,,
1240.23.736,Expedição,Patrulha Leão,Desportivos,,,
1240.23.737,Expedição,Patrulha Leão,Desportivos,,,
1240.23.738,Expedição,Patrulha Leão,Desportivos,,,
1240.23.739,Expedição,Patrulha Leão,Desportivos,,,
1240.23.740,Expedição,Patrulha Leão,Desportivos,,,
1240.23.741,Expedição,Patrulha Leão,Desportivos,,,
1240.23.742,Expedição,Patrulha Leão,Desportivos,,,
1240.23.743,Expedição,Patrulha Leão,Desportivos,,,
1240.23.744,Expedição,Patrulha Leão,Desportivos,,,
1240.23.745,Expedição,Patrulha Leão,Desportivos,,,
1240.23.746,Expedição,Patrulha Leão,Desportivos,,,
1240.23.747,Expedição,Patrulha Leão,Desportivos,,,
1240.23.748,Expedição,Patrulha Leão,Desportivos,,,
1240.23.749,Expedição,Patrulha Leão,Desportivos,,,
1240.23.750,Expedição,Patrulha Leão,Desportivos,,,
1240.23.751,Expedição,Patrulha Leão,Desportivos,,,
1240.23.752,Expedição,Patrulha Leão,Desportivos,,,
1240.23.753,Expedição,Patrulha Leão,Desportivos,,,
1240.23.754,Expedição,Patrulha Leão,Desportivos,,,
1240.23.755,Expedição,Patrulha Leão,Desportivos,,,
1240.23.756,Expedição,Patrulha Leão,Desportivos,,,
1240.23.757,Expedição,Patrulha Leão,Desportivos,,,
1240.23.758,Expedição,Patrulha Leão,Desportivos,,,
1240.23.759,Expedição,Patrulha Leão,Desportivos,,,
1240.23.760,Expedição,Patrulha Leão,Desportivos,,,
1240.23.761,Expedição,Patrulha Leão,Desportivos,,,
1240.23.762,Expedição,Patrulha Leão,Desportivos,,,
1240.23.763,Expedição,Patrulha Leão,Desportivos,,,
1240.23.764,Expedição,Patrulha Leão,Desportivos,,,
1240.23.765,Expedição,Patrulha Leão,Desportivos,,,
1240.23.766,Expedição,Patrulha Leão,Desportivos,,,
1240.23.767,Expedição,Patrulha Leão,Desportivos,,,
1240.23.768,Expedição,Patrulha Leão,Desportivos,,,
1240.23.769,Expedição,Patrulha Leão,Desportivos,,,
1240.23.770,Expedição,Patrulha Leão,Desportivos,,,
1240.23.771,Expedição,Patrulha Leão,Desportivos,,,
1240.23.772,Expedição,Patrulha Leão,Desportivos,,,
1240.23.773,Expedição,Patrulha Leão,Desportivos,,,
1240.23.774,Expedição,Patrulha Leão,Desportivos,,,
1240.23.775,Expedição,Patrulha Leão,Desportivos,,,
1240.23.776,Expedição,Patrulha Leão,Desportivos,,,
1240.23.777,Expedição,Patrulha Leão,Desportivos,,,
1240.23.778,Expedição,Patrulha Leão,Desportivos,,,
1240.23.779,Expedição,Patrulha Leão,Desportivos,,,
1240.23.780,Expedição,Patrulha Leão,Desportivos,,,
1240.23.781,Expedição,Patrulha Leão,Desportivos,,,
1240.23.782,Expedição,Patrulha Leão,Desportivos,,,
1240.23.783,Expedição,Patrulha Leão,Desportivos,,,
1240.23.784,Expedição,Patrulha Leão,Desportivos,,,
1240.23.785,Expedição,Patrulha Leão,Desportivos,,,
1240.23.786,Expedição,Patrulha Leão,Desportivos,,,
1240.23.787,Expedição,Patrulha Leão,Desportivos,,,
1240.23.788,Expedição,Patrulha Leão,Desportivos,,,
1240.23.789,Expedição,Patrulha Leão,Desportivos,,,
1240.23.790,Expedição,Patrulha Leão,Desportivos,,,
1240.23.791,Expedição,Patrulha Leão,Desportivos,,,
1240.23.792,Expedição,Patrulha Leão,Desportivos,,,
1240.23.793,Expedição,Patrulha Leão,Desportivos,,,
1240.23.794,Expedição,Patrulha Leão,Desportivos,,,
1240.23.795,Expedição,Patrulha Leão,Desportivos,,,
1240.23.796,Expedição,Patrulha Leão,Desportivos,,,
1240.23.797,Expedição,Patrulha Leão,Desportivos,,,
1240.23.798,Expedição,Patrulha Leão,Desportivos,,,
1240.23.799,Expedição,Patrulha Leão,Desportivos,,,
1240.23.800,Expedição,Patrulha Leão,Diversos,,,
1240.23.801,Expedição,Patrulha Leão,Diversos,,,
1240.23.802,Expedição,Patrulha Leão,Diversos,,,
1240.23.803,Expedição,Patrulha Leão,Diversos,,,
1240.23.804,Expedição,Patrulha Leão,Diversos,,,
1240.23.805,Expedição,Patrulha Leão,Diversos,,,
1240.23.806,Expedição,Patrulha Leão,Diversos,,,
1240.23.807,Expedição,Patrulha Leão,Diversos,,,
1240.23.808,Expedição,Patrulha Leão,Diversos,,,
1240.23.809,Expedição,Patrulha Leão,Diversos,,,
1240.23.810,Expedição,Patrulha Leão,Diversos,,,
1240.23.811,Expedição,Patrulha Leão,Diversos,,,
1240.23.812,Expedição,Patrulha Leão,Diversos,,,
1240.23.813,Expedição,Patrulha Leão,Diversos,,,
1240.23.814,Expedição,Patrulha Leão,Diversos,,,
1240.23.815,Expedição,Patrulha Leão,Diversos,,,
1240.23.816,Expedição,Patrulha Leão,Diversos,,,
1240.23.817,Expedição,Patrulha Leão,Diversos,,,
1240.23.818,Expedição,Patrulha Leão,Diversos,,,
1240.23.819,Expedição,Patrulha Leão,Diversos,,,
1240.23.820,Expedição,Patrulha Leão,Diversos,,,
1240.23.821,Expedição,Patrulha Leão,Diversos,,,
1240.23.822,Expedição,Patrulha Leão,Diversos,,,
1240.23.823,Expedição,Patrulha Leão,Diversos,,,
1240.23.824,Expedição,Patrulha Leão,Diversos,,,
1240.23.825,Expedição,Patrulha Leão,Diversos,,,
1240.23.826,Expedição,Patrulha Leão,Diversos,,,
1240.23.827,Expedição,Patrulha Leão,Diversos,,,
1240.23.828,Expedição,Patrulha Leão,Diversos,,,
1240.23.829,Expedição,Patrulha Leão,Diversos,,,
1240.23.830,Expedição,Patrulha Leão,Diversos,,,
1240.23.831,Expedição,Patrulha Leão,Diversos,,,
1240.23.832,Expedição,Patrulha Leão,Diversos,,,
1240.23.833,Expedição,Patrulha Leão,Diversos,,,
1240.23.834,Expedição,Patrulha Leão,Diversos,,,
1240.23.835,Expedição,Patrulha Leão,Diversos,,,
1240.23.836,Expedição,Patrulha Leão,Diversos,,,
1240.23.837,Expedição,Patrulha Leão,Diversos,,,
1240.23.838,Expedição,Patrulha Leão,Diversos,,,
1240.23.839,Expedição,Patrulha Leão,Diversos,,,
1240.23.840,Expedição,Patrulha Leão,Diversos,,,
1240.23.841,Expedição,Patrulha Leão,Diversos,,,
1240.23.842,Expedição,Patrulha Leão,Diversos,,,
1240.23.843,Expedição,Patrulha Leão,Diversos,,,
1240.23.844,Expedição,Patrulha Leão,Diversos,,,
1240.23.845,Expedição,Patrulha Leão,Diversos,,,
1240.23.846,Expedição,Patrulha Leão,Diversos,,,
1240.23.847,Expedição,Patrulha Leão,Diversos,,,
1240.23.848,Expedição,Patrulha Leão,Diversos,,,
1240.23.849,Expedição,Patrulha Leão,Diversos,,,
1240.23.850,Expedição,Patrulha Leão,Diversos,,,
1240.23.851,Expedição,Patrulha Leão,Diversos,,,
1240.23.852,Expedição,Patrulha Leão,Diversos,,,
1240.23.853,Expedição,Patrulha Leão,Diversos,,,
1240.23.854,Expedição,Patrulha Leão,Diversos,,,
1240.23.855,Expedição,Patrulha Leão,Diversos,,,
1240.23.856,Expedição,Patrulha Leão,Diversos,,,
1240.23.857,Expedição,Patrulha Leão,Diversos,,,
1240.23.858,Expedição,Patrulha Leão,Diversos,,,
1240.23.859,Expedição,Patrulha Leão,Diversos,,,
1240.23.860,Expedição,Patrulha Leão,Diversos,,,
1240.23.861,Expedição,Patrulha Leão,Diversos,,,
1240.23.862,Expedição,Patrulha Leão,Diversos,,,
1240.23.863,Expedição,Patrulha Leão,Diversos,,,
1240.23.864,Expedição,Patrulha Leão,Diversos,,,
1240.23.865,Expedição,Patrulha Leão,Diversos,,,
1240.23.866,Expedição,Patrulha Leão,Diversos,,,
1240.23.867,Expedição,Patrulha Leão,Diversos,,,
1240.23.868,Expedição,Patrulha Leão,Diversos,,,
1240.23.869,Expedição,Patrulha Leão,Diversos,,,
1240.23.870,Expedição,Patrulha Leão,Diversos,,,
1240.23.871,Expedição,Patrulha Leão,Diversos,,,
1240.23.872,Expedição,Patrulha Leão,Diversos,,,
1240.23.873,Expedição,Patrulha Leão,Diversos,,,
1240.23.874,Expedição,Patrulha Leão,Diversos,,,
1240.23.875,Expedição,Patrulha Leão,Diversos,,,
1240.23.876,Expedição,Patrulha Leão,Diversos,,,
1240.23.877,Expedição,Patrulha Leão,Diversos,,,
1240.23.878,Expedição,Patrulha Leão,Diversos,,,
1240.23.879,Expedição,Patrulha Leão,Diversos,,,
1240.23.880,Expedição,Patrulha Leão,Diversos,,,
1240.23.881,Expedição,Patrulha Leão,Diversos,,,
1240.23.882,Expedição,Patrulha Leão,Diversos,,,
1240.23.883,Expedição,Patrulha Leão,Diversos,,,
1240.23.884,Expedição,Patrulha Leão,Diversos,,,
1240.23.885,Expedição,Patrulha Leão,Diversos,,,
1240.23.886,Expedição,Patrulha Leão,Diversos,,,
1240.23.887,Expedição,Patrulha Leão,Diversos,,,
1240.23.888,Expedição,Patrulha Leão,Diversos,,,
1240.23.889,Expedição,Patrulha Leão,Diversos,,,
